-0.008146639511201537, -0.00990099009900991
-0.0020366598778003286, 0.17823126508170173
0.004073319755600879, 0.3135582397343606
0.016293279022403295, 0.4026940372244965
0.03462321792260692, 0.4885429479811525
0.052953156822810654, 0.577692188770812
0.06517311608961307, 0.6338246859309149
0.0896130346232179, 0.7097860498880846
0.11405295315682284, 0.7758464237462441
0.1384928716904278, 0.8386064675714007
0.1568228105906314, 0.8947524080310272
0.18126272912423624, 0.9542121218231805
0.2118126272912425, 1.0070846188488503
0.24236252545824855, 1.0632574459075235
0.2729124236252547, 1.1227306029992001
0.30346232179226085, 1.1723027699918669
0.3340122199592669, 1.2218749369845336
0.37678207739307545, 1.2747743206092503
0.4195519348268839, 1.3210730441679606
0.4623217922606925, 1.3607711076606641
0.5173116089613037, 1.4070967178184213
0.5906313645621182, 1.4600633179407554
0.6700610997963341, 1.503142371263603
0.7433808553971488, 1.5363069911879172
0.8350305498981672, 1.5662116109777986
0.9389002036659879, 1.5961431173667266
1.054989816700611, 1.6129001902226883
1.1710794297352345, 1.616455942946637
1.2810590631364562, 1.610097262272052
1.378818737270876, 1.5971110349324138
1.4704684317718943, 1.5808110342602488
1.5621181262729127, 1.5612107035550806
1.653767820773931, 1.5350097127839057
1.7576374745417518, 1.5121359386447808
1.8553971486761711, 1.4859483911731295
1.9592668024439919, 1.453173626934995
2.069246435845214, 1.4204123059963836
2.1853360488798375, 1.3810637682912894
2.2769857433808554, 1.3515624474871113
2.368635437881874, 1.3154604666169267
2.4786150712830963, 1.279398815645312
2.5702647657841142, 1.2465971648081307
2.6802443991853364, 1.2105355138365161
2.808553971486762, 1.1712138627304687
2.942973523421589, 1.1385063149899513
3.0712830957230146, 1.102484993916907
3.211812627291242, 1.069790889475913
3.346232179226069, 1.0469843318344056
3.492871690427699, 1.0209043307589416
3.615071283095724, 1.0013712165513906
3.7556008146639517, 0.9884790923084164
3.89613034623218, 0.9755869680654421
4.054989816700612, 0.9693358337870448
4.201629327902241, 0.9630578129096008
4.342158859470469, 0.9600666787656362
4.482688391038698, 0.9603758746546753
4.592668024439919, 0.9606178540460972
4.702647657841141, 0.9608598334375189
4.8126272912423635, 0.9644021428619443
4.898167006109981, 0.9645903490552723
